19636,Jetha 11,Jignesh Mukhi Patel,c Mihira Teja N b Manikanta Raja k,0,1,0,0,0.00
19636,Jetha 11,Parth Surti,b Anand V,8,12,1,0,66.67
19636,Jetha 11,Nirav Patel,b Anand V,63,32,5,5,196.88
19636,Jetha 11,Dipal Patel*,not out,61,26,3,7,234.62
19636,Jetha 11,Syam Pandya,c Anand V b Ammar A,12,4,0,2,300.00
19636,Jetha 11,Nirav Patel Nj,c †Tauseef A b Ammar A,0,3,0,0,0.00
19636,Jetha 11,Haren Patel,c Nazareth J b Tauseef A,16,6,2,1,266.67
19636,Jetha 11,Naran Prajapati,not out,17,14,0,2,121.43
19636,Youth For Sewa,Mihira Teja Narvaneni,c Vikas P b Dipal P,18,7,0,3,257.14
19636,Youth For Sewa,Eswar Vennapusa,c Kishan P b Vikas P,33,10,5,2,330.00
19636,Youth For Sewa,Balu Y,c †Kishan P b Dipal P,0,1,0,0,0.00
19636,Youth For Sewa,Anand Vemuri,c Kishan P b Naran P,27,15,4,1,180.00
19636,Youth For Sewa,Aillu N,b Haren P,2,3,0,0,66.67
19636,Youth For Sewa,Tauseef Ahmed,c Nirav P b Dipal P,17,13,3,0,130.77
19636,Youth For Sewa,Nazareth John,not out,12,8,0,1,150.00
19636,Youth For Sewa,Satish Kasireddy,c Parth S b Dipal P,2,4,0,0,50.00
19636,Youth For Sewa,Ram V*,run out (Jignesh Mukhi P/Naran P),2,4,0,0,50.00
19636,Youth For Sewa,Manikanta Raja Kottu,c Nirav P b Dipal P,4,6,1,0,66.67
19636,Youth For Sewa,Ammar Ahmed,c Haren P b Dipal P,0,2,0,0,0.00
19638,Samudhra Gladiators,Tejdeep Maddirala,c Allan D b Sudarshan H,6,12,1,0,50.00
19638,Samudhra Gladiators,Ashish Shetty,c Joydeep D b Sourabh G,0,1,0,0,0.00
19638,Samudhra Gladiators,Sandeep Shetty,c Preetam D b Gajendra K,2,4,0,0,50.00
19638,Samudhra Gladiators,Naveen R Sripathi,c †Calvin D b Gajendra K,19,8,1,2,237.50
19638,Samudhra Gladiators,Willish Patel,b Sudarshan H,14,5,0,2,280.00
19638,Samudhra Gladiators,Dileep Reddy,not out,26,26,1,1,100.00
19638,Samudhra Gladiators,Sridhara Raju*,c Joydeep D b Sourabh G,19,15,0,1,126.67
19638,Samudhra Gladiators,Harshad Patil,c&b Ajay S,28,12,0,3,233.33
19638,Samudhra Gladiators,Sanju S †,c Sudarshan H b Gajendra K,10,7,2,0,142.86
19638,Samudhra Gladiators,Anilreddy Aleti,not out,6,7,0,0,85.71
19638,Aryans,Allan Dabre,c sandeep s b Harshad P,35,20,6,1,175.00
19638,Aryans,Gajendra Kumar,b Vinit B,0,3,0,0,0.00
19638,Aryans,Calvin Dabre †,c Anilreddy A b Naveen R S,5,6,1,0,83.33
19638,Aryans,Sourabh Guha*,c Anilreddy A b sandeep s,5,7,1,0,71.43
19638,Aryans,Joydeep Das,b Vinit B,33,20,5,1,165.00
19638,Aryans,Preetam Dedu,c Willish P b Harshad P,0,1,0,0,0.00
19638,Aryans,Austrin Dabre,b Harshad P,0,1,0,0,0.00
19638,Aryans,Sudarshan Hegde,c Ashish S b Naveen R S,2,7,0,0,28.57
19638,Aryans,Ajay Shankar,c Dileep R b sandeep s,9,13,0,1,69.23
19638,Aryans,Henil Balsara,b Harshad P,5,12,0,0,41.67
19638,Aryans,Aaditya Kumar,not out,0,2,0,0,0.00
19642,Hudson Hurricanes,Rohith Kodangal Varala,c Kamalraj R b Naveen E,8,10,0,0,80.00
19642,Hudson Hurricanes,Pavan Poojar †,run out (Uma Maheswara Rao P),0,1,0,0,0.00
19642,Hudson Hurricanes,Aniket Dalal*,c †Diwakar S b Naveen E,5,4,1,0,125.00
19642,Hudson Hurricanes,Aman Singh,c Kamalraj R b Sundip H,3,8,0,0,37.50
19642,Hudson Hurricanes,Sachin Rathod,c Harish Kumar A b Sundip H,26,29,0,2,89.66
19642,Hudson Hurricanes,Shivam Balajee,c †Diwakar S b Uma Maheswara Rao P,9,10,0,1,90.00
19642,Hudson Hurricanes,Pratik Mane,c Uma Maheswara Rao P b Kamalraj R,2,5,0,0,40.00
19642,Hudson Hurricanes,Arun Wagle,c Gopi S b Kamalraj R,6,13,0,0,46.15
19642,Hudson Hurricanes,Bharat Lakhani,not out,9,7,0,1,128.57
19642,Hudson Hurricanes,Sravan Nekkanti,c †Diwakar S b Sundip H,4,5,0,0,80.00
19642,Hudson Hurricanes,Ved Arya,not out,3,4,0,0,75.00
19642,Veerans,Diwakar Sh,c †Pavan P b Pratik M,26,22,1,2,118.18
19642,Veerans,Gopi Sendurapandian †,c Bharat L b Aniket D,3,10,0,0,30.00
19642,Veerans,Aditya Rathor,c Rohith K b Pratik M,6,14,0,0,42.86
19642,Veerans,Kamalraj Rajamanickam,c Bharat L b Ved A,0,4,0,0,0.00
19642,Veerans,Sundip Helchal,c Aman S b Sravan N,4,9,0,0,44.44
19642,Veerans,Naresh Ram,not out,24,22,2,1,109.09
19642,Veerans,Srinivasu Paleti,c Aman S b Aniket D,2,5,0,0,40.00
19642,Veerans,Harish Kumar Ananthasayanam,c Sachin R b Pratik M,1,2,0,0,50.00
19642,Veerans,Murugan Shan,not out,1,1,0,0,100.00
19645,Desi Warriors,Rigved Nagarkar,c Tej R b Naveen R,49,22,4,4,222.73
19645,Desi Warriors,Madhav Reddy,c Raghuveer B b Satish kumar D,32,23,4,1,139.13
19645,Desi Warriors,Naveen Byrappa* †,c Pradeep Reddy P b Naveen R,18,21,1,1,85.71
19645,Desi Warriors,Jai Ganesh Dillibabu,c Raghuveer B b Naveen R,4,9,0,0,44.44
19645,Desi Warriors,Rakesh Kar,c Praveen V b Naveen R,6,5,0,1,120.00
19645,Desi Warriors,Varun Gurram,c Satish kumar D b Govind S,1,2,0,0,50.00
19645,Desi Warriors,Sudarshan P,c †Jeyaram R b Satish kumar D,16,11,0,2,145.45
19645,Desi Warriors,Sree Harsha Konduru,not out,0,0,0,0,0.00
19645,Desi Warriors,Harshil Patel,c Raghuveer B b Naveen R,4,3,1,0,133.33
19645,Desi Warriors,Rakesh Kotha,c †Jeyaram R b Naveen R,0,1,0,0,0.00
19645,Parsippany Phoenix XI,Karthikeyan Balasubramanian,c Sree Harsha K b Rakesh K,5,6,1,0,83.33
19645,Parsippany Phoenix XI,Praveen Vinnakota*,c Varun G b Rakesh K,2,3,0,0,66.67
19645,Parsippany Phoenix XI,Naveen Rayal,c Rakesh K b Rakesh K,14,6,0,2,233.33
19645,Parsippany Phoenix XI,Suman K,c †Naveen B b harshil p,0,2,0,0,0.00
19645,Parsippany Phoenix XI,Tej Reddy,b harshil p,0,1,0,0,0.00
19645,Parsippany Phoenix XI,Jeyaram Ramadoss,c Rigved N b Rakesh K,0,4,0,0,0.00
19645,Parsippany Phoenix XI,Satish Kumar Durgam,c †Naveen B b Rakesh K,5,11,1,0,45.45
19645,Parsippany Phoenix XI,Raghuveer Bethelli,not out,4,10,0,0,40.00
19645,Parsippany Phoenix XI,Pradeep Reddy Patil,run out (Rakesh K/Madhav R),0,6,0,0,0.00
19645,Parsippany Phoenix XI,Rakesh Pilkar,c †Naveen B b Rakesh K,1,3,0,0,33.33
19645,Parsippany Phoenix XI,Govind Somvanshi,c †Naveen B b Rakesh K,4,7,1,0,57.14
19661,Blasters,Raj Patel,c Hemant P b Jatan V,2,6,0,0,33.33
19661,Blasters,Vishal Bhavsar,c †Devashya P b Kailash N,4,7,0,0,57.14
19661,Blasters,Manthan Patel*,c Hemant P b Jatan V,13,14,1,1,92.86
19661,Blasters,Harshu Patel,c † b Jenish P,49,33,4,2,148.48
19661,Blasters,Jash Rana,b Jenish P,2,6,0,0,33.33
19661,Blasters,Gunjan Patel,c Jenish P b Kailash N,1,3,0,0,33.33
19661,Blasters,Preet Suthar,c Jatan V b Kailash N,8,7,0,1,114.29
19661,Blasters,Priyankk Patel,b Jenish P,22,11,2,2,200.00
19661,Blasters,Anish Patel,not out,10,5,0,1,200.00
19661,Blasters,Gurudutt Patel,b Karan P,2,4,0,0,50.00
19661,Blasters,Harsh Amin,not out,2,2,0,0,100.00
19661,Juggernaut,Manan Patel,c Manthan P b Anish P,0,1,0,0,0.00
19661,Juggernaut,Durlove Mohanty,c †Gunjan P b Anish P,1,5,0,0,20.00
19661,Juggernaut,Karan P,c Preet S b Harsh A,39,25,4,2,156.00
19661,Juggernaut,Devashya Patel,c †Gunjan P b Priyankk P,5,3,1,0,166.67
19661,Juggernaut,Lokesh Kumar,c Jash R b Harsh A,4,4,0,0,100.00
19661,Juggernaut,Jatan Vaidya,run out (Manthan P),1,1,0,0,100.00
19661,Juggernaut,Hemant Patel*,c Jash R b Anish P,0,2,0,0,0.00
19661,Juggernaut,Jenish Patel,c RAJ P b Priyankk P,7,7,0,1,100.00
19661,Juggernaut,Jit Patel,c Harsh A b Gunjan P,18,9,0,3,200.00
19661,Juggernaut,Kailash Naithani,not out,1,8,0,0,12.50
19661,Juggernaut,Sandip Amin,c Preet S b Gunjan P,0,3,0,0,0.00
19663,Gujarat United XI,Mihir Vaghasia,c †Siva S b Tharak R,7,3,0,1,233.33
19663,Gujarat United XI,Mit Patel,c Tharak R b Dheeraj D,11,8,0,1,137.50
19663,Gujarat United XI,Sumit Panda,c Prabhakar V b Tharak R,8,9,1,0,88.89
19663,Gujarat United XI,Karan Patel,c Prabhakar V b Sandip N,4,4,1,0,100.00
19663,Gujarat United XI,Dhaval Patel*,run out (Sandip N/Sunny B),1,4,0,0,25.00
19663,Gujarat United XI,Neel Patel,c †Siva S b Sandip N,1,6,0,0,16.67
19663,Gujarat United XI,Avi Shah,c †Siva S b Sandip N,34,23,3,3,147.83
19663,Gujarat United XI,Raj Patel,c Rajendra prasad C b Sandip N,0,3,0,0,0.00
19663,Gujarat United XI,Mihir Patel,b Rajendra prasad C,0,2,0,0,0.00
19663,Gujarat United XI,Tirth Patel (jr),c †Siva S b Rajendra prasad C,1,9,0,0,11.11
19663,Gujarat United XI,Daksh Patel,not out,0,3,0,0,0.00
19663,Blue Aces CC,Mrudul Ghagor,c Neel P b Avi S,26,15,1,3,173.33
19663,Blue Aces CC,Prabhakar Vudumula,c Raj P b Avi S,4,6,1,0,66.67
19663,Blue Aces CC,Surya Nallamilli,c †Mit P b Avi S,6,3,0,1,200.00
19663,Blue Aces CC,Siva Sivalenka †,c&b Daksh P,9,11,2,0,81.82
19663,Blue Aces CC,Satya Tarun Reddy,b Daksh P,0,2,0,0,0.00
19663,Blue Aces CC,Krishna Kalakuntla,run out (Daksh P),1,2,0,0,50.00
19663,Blue Aces CC,Sunny Bhardwaj,not out,16,8,2,1,200.00
19663,Blue Aces CC,Dheeraj Dubey*,b Avi S,9,4,2,0,225.00
19663,Blue Aces CC,Tharak Ram,not out,1,1,0,0,100.00
