20205,Edison Rebelz,Shailesh Khadapkar,c Narender Reddy B b Mahendran P,7,11,1,0,63.64
20205,Edison Rebelz,Yash Solanki,c Emmanuel Samuel N b Farukh M,3,7,0,0,42.86
20205,Edison Rebelz,Shalin Patel,c †Bala K b gokul das m,5,8,0,0,62.50
20205,Edison Rebelz,Sandeep Mistry,b Farukh M,18,25,1,1,72.00
20205,Edison Rebelz,Nirav86 Shah,c †Bala K b Mahendran P,5,8,0,0,62.50
20205,Edison Rebelz,Srikant P,c&b Narender Reddy B,33,21,0,4,157.14
20205,Edison Rebelz,Soumyabrata Paul*,b Emmanuel Samuel N,3,6,0,0,50.00
20205,Edison Rebelz,Jagadeesh Gandhi Agakrishnamurthy,not out,7,8,0,0,87.50
20205,Edison Rebelz,Dhaval Shah,c Emmanuel Samuel N b Narender Reddy B,0,2,0,0,0.00
20205,Edison Rebelz,Piyush Kunwar,not out,1,2,0,0,50.00
20205,Newport CC,Gokul Das Maharajan,c †Sandeep M b Jagadeesh Gandhi A,2,8,0,0,25.00
20205,Newport CC,Emmanuel Samuel Nair,c Shalin P b Sourav M,8,8,0,1,100.00
20205,Newport CC,Sai Charan,c †Sandeep M b Jagadeesh Gandhi A,0,2,0,0,0.00
20205,Newport CC,Salam Shamlan,c †Sandeep M b Jagadeesh Gandhi A,0,1,0,0,0.00
20205,Newport CC,Bala Kandhan †,not out,22,34,1,0,64.71
20205,Newport CC,Narender Reddy Bojja,not out,47,35,2,4,134.29
20207,PUNJAB XI,Rizwan Ahmed,c Naveed A b Haider Naveed A,23,19,1,1,121.05
20207,PUNJAB XI,Azam Mohammad,c † b Mubassir M,7,5,0,1,140.00
20207,PUNJAB XI,Lovely Singh,c Mubassir M b Rajinder (Suraj) S,20,16,1,2,125.00
20207,PUNJAB XI,Nasir Khan,c Babar J b Haider Naveed A,3,6,0,0,50.00
20207,PUNJAB XI,Jasmeet Singh,not out,25,31,2,1,80.65
20207,PUNJAB XI,Ali Maisam,lbw b Rajinder (Suraj) S,5,8,0,0,62.50
20207,PUNJAB XI,Sukhwinder Singh*,c Mubassir M b Haider Naveed A,4,2,1,0,200.00
20207,PUNJAB XI,Amir Rashid,c Mubassir M b Faisal M,6,5,1,0,120.00
20207,PUNJAB XI,Subham Singh,c Haider Naveed A b Faisal M,0,1,0,0,0.00
20207,PUNJAB XI,Sunny Singh,not out,1,4,0,0,25.00
20207,Nj Tigers,Babar Jumani,c Azam M b Jasmeet S,23,27,0,2,85.19
20207,Nj Tigers,Nasir Mehmood,c Lovely S b Nasir K,4,12,1,0,33.33
20207,Nj Tigers,Mubassir Mansuri,c Lovely S b Sunny S,6,17,0,0,35.29
20207,Nj Tigers,Naveed Azam*,c Azam M b Nasir K,23,11,0,3,209.09
20207,Nj Tigers,Rajinder (suraj) Singh,not out,26,15,1,2,173.33
20207,Nj Tigers,Noman Ali,c Sunny S b Nasir K,1,3,0,0,33.33
20207,Nj Tigers,Saad Talat Siddiqui,c Lovely S b Sunny S,3,4,0,0,75.00
20207,Nj Tigers,Ahmad Saeed,b Sunny S,0,4,0,0,0.00
20207,Nj Tigers,Faisal Mehmood,c Subham S b Azam M,0,3,0,0,0.00
20207,Nj Tigers,Abid Nawaz,not out,6,2,0,1,300.00
20209,Veerans,Kannan Thirumoorthy,b Parth P,6,19,0,0,31.58
20209,Veerans,Sundip Helchal,c Parth P b Avi S,3,5,0,0,60.00
20209,Veerans,Janakiram Shanmugavel,b Rohang P,12,11,1,0,109.09
20209,Veerans,Kamalraj Rajamanickam,c Avi S b Parth P,39,27,1,4,144.44
20209,Veerans,Aditya Rathor,c Karan P b Rohang P,1,2,0,0,50.00
20209,Veerans,Harish Kumar Ananthasayanam,c Mayur P b Rohang P,10,7,0,1,142.86
20209,Veerans,Amit Sharma,c Ankur S b Daksh P,1,3,0,0,33.33
20209,Veerans,Gopi Sendurapandian* †,c Daksh P b Karan P,18,16,0,2,112.50
20209,Veerans,Uma Maheswara Rao Patibandla,run out (Avi S),7,5,1,0,140.00
20209,Veerans,Diwakar Sh,not out,3,5,0,0,60.00
20209,Gujarat United XI,Sumit Panda,c Harish Kumar A b Uma Maheswara Rao P,33,28,5,0,117.86
20209,Gujarat United XI,Karan Patel,c Diwakar S b Sundip H,9,10,1,0,90.00
20209,Gujarat United XI,Dhaval Patel*,b Uma Maheswara Rao P,4,3,1,0,133.33
20209,Gujarat United XI,Avi Shah,not out,49,21,1,6,233.33
20209,Gujarat United XI,Mayur Patel,not out,11,14,0,0,78.57
20211,Nj Braves,Hardik Bhilota,c †Srinivas D b Bharath R,2,3,0,0,66.67
20211,Nj Braves,Jenish Shah,b Ashok G,8,9,1,0,88.89
20211,Nj Braves,Swar Shah,c Varun M b Bharath R,2,4,0,0,50.00
20211,Nj Braves,Romil Gaglani,c †Akhilesh Goud J b Ashok G,3,9,0,0,33.33
20211,Nj Braves,Menak Patel,c Sai Manish Varma M b Bharath R,0,2,0,0,0.00
20211,Nj Braves,Tejas Patel,c †Srinivas D b Vasi M,6,6,1,0,100.00
20211,Nj Braves,Divyesh Dobaria*,c Bharath R b Tushar C,40,25,4,3,160.00
20211,Nj Braves,Rushi Makwana,c Tushar C b Sai Manish Varma M,9,22,0,0,40.91
20211,Nj Braves,Vipul Patel,c Varun M b Tushar C,5,14,0,0,35.71
20211,Nj Braves,Darshan Swamy,not out,2,3,0,0,66.67
20211,Nj Braves,Dhyey Patel,not out,1,1,0,0,100.00
