18994,Plainsboro Eagles,Suresh Kokatam,b Niket D,11,20,1,0,55.00
18994,Plainsboro Eagles,Bharath Reddy,c Shubham P b Sravan N,13,19,1,0,68.42
18994,Plainsboro Eagles,Srinivas Reddy Ch,c Sravan N b Niket D,14,11,3,0,127.27
18994,Plainsboro Eagles,Kiran Kumar,c †Pavan P b Sravan N,6,9,0,0,66.67
18994,Plainsboro Eagles,Bhargav Reddy Napa*,c&b Pratik M,4,10,0,0,40.00
18994,Plainsboro Eagles,Ganesh Sri,c Pratik M b Kamran K,6,6,0,1,100.00
18994,Plainsboro Eagles,Rajesh Paruchuri,c †Pavan P b Ved A,1,2,0,0,50.00
18994,Plainsboro Eagles,Shiva Ungarala,run out (Ved A),6,13,0,0,46.15
18994,Plainsboro Eagles,Tushar Choksi,not out,3,7,0,0,42.86
18994,Plainsboro Eagles,Pavan Palle,not out,0,0,0,0,0.00
18994,Hudson Hurricanes,Pavan Poojar †,not out,40,25,2,3,160.00
18994,Hudson Hurricanes,Aniket Dalal*,not out,46,17,6,2,270.59
18998,Gcc,Chintan Sr,c †Akshay P b Vineet L,0,4,0,0,0.00
18998,Gcc,Urjit Patel (gcc),c Jitendra S b Sushil K,5,11,0,0,45.45
18998,Gcc,Rut Patel,c Parth S b Vineet L,1,6,0,0,16.67
18998,Gcc,Dhaval Patel,b Fenil S,15,27,0,0,55.56
18998,Gcc,Mrugesh Patel*,c †Akshay P b Sushil K,0,2,0,0,0.00
18998,Gcc,Samir Patel,c Fenil S b Vikul R,4,12,0,0,33.33
18998,Gcc,Sahil Patel,c Vikas C b Fenil S,5,8,0,0,62.50
18998,Gcc,Parth Patel,c Akshay P b Vineet L,9,10,1,0,90.00
18998,Gcc,Karan Patel,c Shivansh C b Vikul R,1,3,0,0,33.33
18998,Gcc,Parth Desai,c Vikas C b Fenil S,4,6,0,0,66.67
18998,Gcc,Chintan Patel,not out,13,7,1,1,185.71
18998,Jersey Boys,Ravi Shah,b Karan P,15,14,3,0,107.14
18998,Jersey Boys,Akshay Pal †,c Rut P b Mrugesh P,4,6,0,0,66.67
18998,Jersey Boys,Shivang Chaurushia,not out,13,13,2,0,100.00
18998,Jersey Boys,Vikas Chaudhary,not out,26,7,2,3,371.43
19001,Jetha 11,Jigar D Patel,b Sumesh M,8,9,0,0,88.89
19001,Jetha 11,Haren Patel,c Kamal C b Sumesh M,14,13,0,1,107.69
19001,Jetha 11,Nirav Patel*,b Shuvradeep M,14,9,3,0,155.56
19001,Jetha 11,Nirav Patel Nj,c Harshal G b Shuvradeep M,4,10,0,0,40.00
19001,Jetha 11,Dipal Patel,b Mahesh N,2,4,0,0,50.00
19001,Jetha 11,Deepan Sunny Chauhan,c Sanjay D b Kamal C,10,16,0,0,62.50
19001,Jetha 11,Mayank Patel,c †Amol M b Sumesh M,2,6,0,0,33.33
19001,Jetha 11,Gary Patel,c Sanjay D b Harshal G,1,3,0,0,33.33
19001,Jetha 11,Kishan Patel,c Santosh M b Sumesh M,5,16,0,0,31.25
19001,Jetha 11,Parth Surti,not out,4,5,0,0,80.00
19001,Jetha 11,Vivek Patel,not out,2,5,0,0,40.00
19001,Sreeshti,Sanjay Dak,b Dipal P,1,5,0,0,20.00
19001,Sreeshti,Sandeep Shetty,c Mayank P b Dipal P,3,8,0,0,37.50
19001,Sreeshti,Harshal Gupta,c Parth S b Jigar D P,1,6,0,0,16.67
19001,Sreeshti,Viraj Jasani,b Gary P,5,9,0,0,55.56
19001,Sreeshti,Amol Manjrekar* †,c †Kishan P b Haren P,13,17,0,1,76.47
19001,Sreeshti,Anal Patel,b Dipal P,1,11,0,0,9.09
19001,Sreeshti,Sumesh Mathew,c Haren P b Gary P,2,4,0,0,50.00
19001,Sreeshti,Kamal Choudhury,c Nirav P b Gary P,0,1,0,0,0.00
19001,Sreeshti,Santosh Mesta,b Dipal P,0,4,0,0,0.00
19001,Sreeshti,Mahesh Nagappa,c&b Jigar D P,6,7,1,0,85.71
19001,Sreeshti,Shuvradeep Mukherjee,not out,0,2,0,0,0.00
19002,RHG,Rahil Shah,c Karthikeyan B b Naveen R,1,3,0,0,33.33
19002,RHG,Vivian Pereira,c Aman D b Govind S,8,11,0,1,72.73
19002,RHG,Savan Patel,run out (Satish kumar D),23,25,1,2,92.00
19002,RHG,Raj Patel,c † b Raghuveer B,25,30,1,2,83.33
19002,RHG,Dhwanil Shah,c Jeyaram R b Govind S,6,8,1,0,75.00
19002,RHG,Jatan Patel,c Raghuveer B b Naveen R,11,7,1,1,157.14
19002,RHG,Kevin Shah*,not out,11,6,0,1,183.33
19002,RHG,Hiren Joshi,c&b Raghuveer B,1,3,0,0,33.33
19002,RHG,Nuvan T,not out,6,4,0,1,150.00
19002,Parsippany Phoenix XI,Tushar Patel,b Raj P,32,37,2,2,86.49
19002,Parsippany Phoenix XI,Praveen Vinnakota*,run out (kevin s),0,0,0,0,0.00
19002,Parsippany Phoenix XI,Vikasreddy Rangapur,c †Vivian P b Raj P,7,6,0,1,116.67
19002,Parsippany Phoenix XI,Aman Dudeja,c †Vivian P b Raj P,7,4,0,1,175.00
19002,Parsippany Phoenix XI,Naveen Rayal,not out,31,19,4,2,163.16
19002,Parsippany Phoenix XI,Tej Reddy,not out,2,3,0,0,66.67
19011,Juggernaut,Karan P,run out (Deepesh N),21,24,1,0,87.50
19011,Juggernaut,Durlove Mohanty,c Sehul P b Samit K,5,6,1,0,83.33
19011,Juggernaut,Dev Patel †,c Ankur P b Deepesh N,21,19,3,0,110.53
19011,Juggernaut,Manan Patel*,c Sai Deepak D b Deepesh N,0,2,0,0,0.00
19011,Juggernaut,Devashya Patel,c Jemin A b Ankur P,3,8,0,0,37.50
19011,Juggernaut,Jatan Vaidya,c †Kartik M b Sheshank R,3,8,0,0,37.50
19011,Juggernaut,Lokesh Kumar,c Jemin A b Deepesh N,3,8,0,0,37.50
19011,Juggernaut,Jayan Patel,b Sheshank R,0,2,0,0,0.00
19011,Juggernaut,Kartik Patel,c Sehul P b Samit K,17,10,3,0,170.00
