19866,Edison Riders,Sai Krishna Gopi,not out,4,5,0,0,80.00
19866,Edison Riders,Santosh Bhavi,not out,4,7,0,0,57.14
19876,Secaucus Fighters,Arun Rajasekaran,c Pushpendu G b Geethal W,0,2,0,0,0.00
19876,Secaucus Fighters,Jayesh Mulani,run out (Niran P),8,22,0,0,36.36
19876,Secaucus Fighters,Rahil Patel,b Manoj D,12,18,1,0,66.67
19876,Secaucus Fighters,Vihit Shah,c Niran P b Roop Y,27,30,2,1,90.00
19876,Secaucus Fighters,Tirth Lakhani,c Roop Y b Geethal W,3,7,0,0,42.86
19876,Secaucus Fighters,Nigam Jani,c †Vaibhav N b Geethal W,0,1,0,0,0.00
19876,Secaucus Fighters,Amogh Gaikwad,b Arpan S,1,3,0,0,33.33
19876,Secaucus Fighters,Pathik Patel,run out (Roop Y),4,9,0,0,44.44
19876,Secaucus Fighters,Varun Bhat*,run out (Roop Y),0,1,0,0,0.00
19876,Secaucus Fighters,Keyur Barot,not out,3,3,0,0,100.00
19876,Sparta XI,Geethal Withanachchi,c †Rushi S b Tirth L,2,7,0,0,28.57
19876,Sparta XI,Ashok Thota,c&b Pathik P,6,4,0,1,150.00
19876,Sparta XI,Vaibhav Nair,b Keyur B,1,3,0,0,33.33
19876,Sparta XI,Pushpendu Ghosh,run out (Rahil P),1,2,0,0,50.00
19876,Sparta XI,Arpan Shah,b Tirth L,3,13,0,0,23.08
19876,Sparta XI,Roop Yekollu*,c NIGAM J b Tirth L,0,4,0,0,0.00
19876,Sparta XI,Mashal Zia,not out,12,30,0,0,40.00
19876,Sparta XI,Sreenath Kodedala,b Tirth L,11,17,1,0,64.71
19876,Sparta XI,Niran Perera,c Pathik P b Keyur B,1,7,0,0,14.29
19876,Sparta XI,Manoj D,b Tirth L,0,1,0,0,0.00
19876,Sparta XI,Prasanth Nair,b Tirth L,0,1,0,0,0.00
19879,SB Vikings Challengers Cricket Club,Prasanna Jayaprakash,c Dipen P b Miral P,7,10,0,1,70.00
19879,SB Vikings Challengers Cricket Club,Dwarak Rao,Retired Not Out,8,16,0,0,50.00
19879,SB Vikings Challengers Cricket Club,Ziyan Shafie †,c Miral P b Bhadresh P,9,17,1,0,52.94
19879,SB Vikings Challengers Cricket Club,Baskar Bala,c Shrill P b Bhadresh P,27,26,3,1,103.85
19879,SB Vikings Challengers Cricket Club,Vaibhav N,c Yashesh D b Amit P,0,4,0,0,0.00
19879,SB Vikings Challengers Cricket Club,Tamil R*,c Bhadresh P b Amit P,4,8,0,0,50.00
