19981,Cricket Lovers,Parth Karwa,c †Yash T b Raja K,32,13,2,3,246.15
19981,Cricket Lovers,Prasoon Tiwari,c Mohan Sai B b Raja K,2,10,0,0,20.00
19981,Cricket Lovers,Thippesh Bethur Hanumanthreddy,c †Yash T b Sankar G,54,33,3,5,163.64
19981,Cricket Lovers,Aman Mohid,b Raja K,1,4,0,0,25.00
19981,Cricket Lovers,Sai Kishore K,c Harshal K b Raja K,4,8,0,0,50.00
19981,Cricket Lovers,Asif Arshid*,c Sankar G b Raja K,3,10,0,0,30.00
19981,Cricket Lovers,Atul Gupta,c Mohan Sai B b Sandeep B,2,4,0,0,50.00
19981,Cricket Lovers,Pavan Rohith Midimilla,c †Yash T b Sandeep B,0,1,0,0,0.00
19981,Cricket Lovers,Aamer Iqbal,b Sandeep B,3,5,0,0,60.00
19981,Cricket Lovers,Jitendra Purohit,not out,11,8,1,0,137.50
19981,Cricket Lovers,Sheshnath Yadav,not out,6,3,1,0,200.00
19981,Jc Mavericks,Jeevan Sai Vadlapudi,c Pavan Rohith M b Aamer I,8,4,2,0,200.00
19981,Jc Mavericks,Mohan Sai Bandarupalli,c †Thippesh B b Aamer I,10,7,2,0,142.86
19981,Jc Mavericks,Shiva Chintu,c Sheshnath Y b Atul G,16,12,3,0,133.33
19981,Jc Mavericks,Yash Thaker †,c Sai Kishore K b Atul G,7,6,1,0,116.67
19981,Jc Mavericks,Nithin Ravooru,c †Thippesh B b Pavan Rohith M,33,36,4,0,91.67
19981,Jc Mavericks,Raja Kondi,c Atul G b Sheshnath Y,12,17,2,0,70.59
19981,Jc Mavericks,Harshal Kane,c †Thippesh B b Sheshnath Y,0,1,0,0,0.00
19981,Jc Mavericks,Sandeep Bikumalla*,Retired Out,3,8,0,0,37.50
19981,Jc Mavericks,Harish Reddy Yempalla,run out (Sheshnath Y),0,2,0,0,0.00
19981,Jc Mavericks,Prajwal Atreyas,b Pavan Rohith M,0,2,0,0,0.00
19981,Jc Mavericks,Sankar Gudapati,not out,7,3,0,1,233.33
19985,Morris Indians,Karthik Meruva,c Viswanathan a b CK 1,25,24,3,1,104.17
19985,Morris Indians,Venkata Phani Sai Nukala,c †Ravivarman V b Chandrashekaran M,33,34,3,0,97.06
19985,Morris Indians,Vinoth Kumar Ganesan,c Abhivardhan R b CK 1,9,8,1,0,112.50
19985,Morris Indians,Mohammed Taheer,c Viswanathan a b arockia prabakar l,25,24,2,1,104.17
19985,Morris Indians,Mallikarjuna Bayyapureddy,run out (Abhivardhan R),2,2,0,0,100.00
19985,Morris Indians,Vyas Bellamkonda,not out,4,5,0,0,80.00
19985,Morris Indians,Venkat Guttikonda,not out,2,2,0,0,100.00
19985,Edison Super Kings,Ravivarman Vadivelu †,c †Mohammed T b Visu K,0,1,0,0,0.00
19985,Edison Super Kings,Pranay Reddy,b Vyas B,15,13,1,1,115.38
19985,Edison Super Kings,Abhivardhan Reddy,c Venkat G b Visu K,0,2,0,0,0.00
19985,Edison Super Kings,Raj Radhakrishnan,b Vinoth Kumar G,11,25,1,0,44.00
19985,Edison Super Kings,Viswanathan Arulmalar,b Venkat G,9,8,2,0,112.50
19985,Edison Super Kings,Chandrashekaran Marisamy,c †Mohammed T b Vyas B,0,3,0,0,0.00
19985,Edison Super Kings,Prudviraj Nethikar,c Mallikarjuna B b Narayanamoorthy S,27,14,2,2,192.86
19985,Edison Super Kings,Raja A,c Visu K b Vinoth Kumar G,0,1,0,0,0.00
19985,Edison Super Kings,Ck 12,c †Mohammed T b Visu K,13,9,2,0,144.44
19985,Edison Super Kings,Arun Ganesan*,not out,4,2,1,0,200.00
19985,Edison Super Kings,Arockia Prabakar Lazar,run out (Visu K),1,1,0,0,100.00
19991,Power Hitters,Paurav Shah †,run out (Jay K),47,47,4,1,100.00
19991,Power Hitters,Chirag Patel,b Jay K,3,6,0,0,50.00
19991,Power Hitters,Kaushik Dutta,c&b Khush (Khushal) K,5,15,0,0,33.33
19991,Power Hitters,Abhishek Mehrotra,Retired Hurt,17,28,0,0,60.71
19991,Power Hitters,Praveen Kaushal,not out,9,3,0,1,300.00
19991,Edison Warriors,Vijay Kk,c Paurav S b Pankaj S,4,10,0,0,40.00
19991,Edison Warriors,Ishan Shah †,c Prashant C b Yogesh S,11,10,0,1,110.00
19991,Edison Warriors,Sheshu Gundla,b Kaushik D,1,4,0,0,25.00
19991,Edison Warriors,Jay Khamar,b Praveen K,9,18,1,0,50.00
19991,Edison Warriors,Varun Shah*,c †Ankur G b Rajesh B,32,31,0,2,103.23
19991,Edison Warriors,Saarth Shah,c Pankaj S b Yogesh S,3,5,0,0,60.00
19991,Edison Warriors,Chirag Patel,not out,14,14,0,1,100.00
19991,Edison Warriors,Sharvil Patel,run out (Praveen K),8,5,1,0,160.00
19992,VRK Gladiators,Sanju S †,c srinath g b Raj T,2,4,0,0,50.00
19992,VRK Gladiators,Vinit Bharadwaj,run out (Sai ritheesh S/Raj T),38,31,2,3,122.58
19992,VRK Gladiators,Suraj Pai Madhukar,c&b Raj T,0,2,0,0,0.00
19992,VRK Gladiators,Vipul Joshi,c Sai ritheesh S b Nanje G,11,11,1,0,100.00
19992,VRK Gladiators,Harshad Patil*,b Nanje G,2,5,0,0,40.00
19992,VRK Gladiators,Anilreddy Aleti,c Rajesh R b Nanje G,8,5,0,1,160.00
19992,VRK Gladiators,Mukesh Ramawat,c Sai ritheesh S b Raj T,1,2,0,0,50.00
19992,VRK Gladiators,Avteet Chayal,not out,0,4,0,0,0.00
19992,VRK Gladiators,Dileep Reddy,c Sai ritheesh S b Nanje G,1,4,0,0,25.00
19992,VRK Gladiators,Sandeep Shetty,c Sai ritheesh S b Raj T,7,6,0,1,116.67
19992,VRK Gladiators,Naveen R Sripathi,c Rajesh R b Raj T,0,2,0,0,0.00
19992,Vikings CC,Daya Chow,c †Sanju S b Naveen R S,5,10,1,0,50.00
19992,Vikings CC,Prashant Kalyan Srinivas Casturi,c Vipul J b Vinit B,2,6,0,0,33.33
19992,Vikings CC,Sai Ritheesh Sudham,b Vinit B,0,3,0,0,0.00
19992,Vikings CC,Sai Kumar Cherukuri,b Harshad P,1,8,0,0,12.50
19992,Vikings CC,Shravan Manne,c Naveen R S b Vinit B,0,7,0,0,0.00
19992,Vikings CC,Sairam Raavi*,c †Sanju S b Harshad P,9,10,2,0,90.00
19992,Vikings CC,Srinath Gentyala,b Harshad P,0,2,0,0,0.00
19992,Vikings CC,Mahindra Chowdary Yeddanapalli,c Naveen R S b sandeep s,1,9,0,0,11.11
19992,Vikings CC,Raj Tiguti,not out,2,5,0,0,40.00
19992,Vikings CC,Rajesh Rachakonda,c †Sanju S b Naveen R S,1,3,0,0,33.33
19992,Vikings CC,Nanje Gowda,c †Sanju S b sandeep s,0,6,0,0,0.00
19993,BLOODLINE,Mayank Patel,c Jeet P b Ali A,13,21,0,1,61.90
19993,BLOODLINE,Khanjan Patel,c Shivansh C b Ali A,8,12,0,0,66.67
19993,BLOODLINE,Jishnu Patel,c Aakash P b Dharmik P,15,9,1,1,166.67
19993,BLOODLINE,Vraj Patel,b Ali A,0,1,0,0,0.00
19993,BLOODLINE,Krunal(25) Patel,c †Hassan A b Ali A,6,6,1,0,100.00
19993,BLOODLINE,Priyam S,c †Hassan A b Prasad F,54,22,2,6,245.45
19993,BLOODLINE,Udayan Patel,Retired Out,17,15,1,1,113.33
19993,BLOODLINE,Harsh Patel,not out,9,5,0,1,180.00
19993,BLOODLINE,Devanshu Patel*,not out,6,5,0,1,120.00
19993,NJ Boxers,Dharmik Patel,c †Devanshu P b Priyam S,34,17,5,2,200.00
19993,NJ Boxers,Abhishek Patel,c Khanjan P b Divya P,4,2,1,0,200.00
19993,NJ Boxers,Shivang Chaurushia,c&b Divya P,34,20,3,3,170.00
19993,NJ Boxers,Aakash Patel,not out,58,18,0,9,322.22
19993,NJ Boxers,Jeet Patel,not out,4,5,0,0,80.00
19998,NJ Titans,Kunal Chhatwani,run out (Ashok D),73,42,4,5,173.81
19998,NJ Titans,Uchit Sheth †,c&b Madesh S,14,7,2,1,200.00
19998,NJ Titans,Mitul Saraiya,c Harish A b Balaji R,22,12,0,3,183.33
19998,NJ Titans,Yashwant Rao,run out (Rupesh S/Abhishek A),2,2,0,0,100.00
19998,NJ Titans,Darsh Ajmera*,c Balaji R b Vamshidhar R,8,6,1,0,133.33
19998,NJ Titans,Nirav Pathak,c Habib M b Balaji R,6,12,0,0,50.00
19998,NJ Titans,Harsh Mehta,c&b Balaji R,3,8,0,0,37.50
19998,NJ Titans,Malav Shah,c † b Balaji R,1,3,0,0,33.33
19998,NJ Titans,Nimesh R,c Harish A b Madesh S,13,4,0,2,325.00
19998,NJ Titans,Jinay Shah,not out,1,2,0,0,50.00
19998,SB Vikings Cricket Club,Ashok Dhanasekaran,run out (Kunal C),3,5,0,0,60.00
19998,SB Vikings Cricket Club,Aahlad Reddivari,b Darsh A,9,9,0,1,100.00
19998,SB Vikings Cricket Club,Harish Achappa,c Darsh A b Nirav P,2,6,0,0,33.33
19998,SB Vikings Cricket Club,Pavan Kumar Reddy Dereddy,c †Uchit S b Kunal C,6,9,1,0,66.67
19998,SB Vikings Cricket Club,Abhishek Amin,c Harsh M b Kunal C,1,4,0,0,25.00
19998,SB Vikings Cricket Club,Habib Mondal,c Darsh A b Harsh M,2,4,0,0,50.00
19998,SB Vikings Cricket Club,Madesh Swaminaidu*,c †Malav S b Harsh M,27,25,1,2,108.00
19998,SB Vikings Cricket Club,Balaji Rajagopalan,b Sourav P,2,3,0,0,66.67
19998,SB Vikings Cricket Club,Rupesh Singh,c Nirav P b Sourav P,0,2,0,0,0.00
19998,SB Vikings Cricket Club,Vamshidhar Reddy,b Sourav P,28,18,1,3,155.56
19998,SB Vikings Cricket Club,Udayan ( Uday ) Shukla,not out,11,8,2,0,137.50
20001,Karma XI,Ritwik Roy,c Bipin U b Atul G,25,24,3,1,104.17
20001,Karma XI,Abhik Sil,c Atul K b Gurjant R,10,6,0,1,166.67
20001,Karma XI,Susmit Majumder,c Atul K b Bipin U,13,8,1,1,162.50
20001,Karma XI,Ajim Uddin,b Atul G,0,2,0,0,0.00
20001,Karma XI,Rahul Dhawan,c †Indrajeet M b Atul G,1,5,0,0,20.00
20001,Karma XI,Piyush Kunwar,c Indrajeet M b Bipin U,3,5,0,0,60.00
20001,Karma XI,Sumanta Pal* †,c †Indrajeet M b Atul K,3,8,0,0,37.50
20001,Karma XI,Dheeraj Dubey,c Mitesh S b Bipin U,5,4,1,0,125.00
20001,Karma XI,Subodh Bapat,c †Indrajeet M b Mitesh S,6,7,1,0,85.71
20001,Karma XI,Zubin Shah,b Atul G,6,11,0,0,54.55
20001,Karma XI,Subhankar Jana,not out,2,9,0,0,22.22
20001,CHAMPIONS,Karnish Patel,c Subodh B b Dheeraj D,3,10,0,0,30.00
20001,CHAMPIONS,Atul Kaushik,b Dheeraj D,0,2,0,0,0.00
20001,CHAMPIONS,Mitesh Shah,c Subodh B b Zubin S,0,4,0,0,0.00
20001,CHAMPIONS,Indrajeet Magar,c †Sumanta P b Subhankar J,37,46,3,1,80.43
20001,CHAMPIONS,Rohit Khatri,c †Sumanta P b Zubin S,24,26,1,2,92.31
20001,CHAMPIONS,Atul Gupta,c Subhankar J b Ajim U,5,6,0,0,83.33
20001,CHAMPIONS,Gurjant Riar,not out,1,1,0,0,100.00
20001,CHAMPIONS,Piyush Singh*,b Ajim U,0,1,0,0,0.00
20001,CHAMPIONS,Pravin Punamiya,not out,1,2,0,0,50.00
20011,Jersey City Dominators,Vishal Naik Meghavath,b Sushant S,0,1,0,0,0.00
20011,Jersey City Dominators,Priyash Nagarkar*,not out,41,38,1,2,107.89
